High,Low,Open,Volume,Year,Month,Day,MA7,MA30,Volatility,Return,RSI,EMA12,EMA26,MACD,Signal,Vol_MA7,Volatility_Ratio,Lag1,Lag2,Target
13.060667037963867,12.653332710266112,12.800000190734863,84432000,2015,3,16,12.802571432931083,13.660044479370118,0.16376530962500505,0.037205883869277034,40.93166040568219,13.051583036413763,13.350684438051998,-0.29910140163823407,-0.2464014681792518,84034500.0,1.004730200096389,12.57866668701172,12.73799991607666,0
13.247332572937012,12.929332733154297,13.028667449951172,73411500,2015,3,17,12.810666765485491,13.624022261301677,0.17203684080439322,-0.00495657224609003,40.3915985051345,13.040878007881208,13.32337450567423,-0.2824964977930229,-0.25362047410200605,80138142.85714285,0.9160619073849264,13.046667098999023,12.57866668701172,1
13.392000198364258,12.87399959564209,12.997332572937012,72313500,2015,3,18,12.904285839625768,13.584800052642823,0.2689009972543534,0.030709164308927006,43.45983556355992,13.09315319632842,13.327618374349331,-0.23446517802091194,-0.24978941488578726,76032857.14285715,0.9510822388816864,12.982000350952148,13.046667098999023,0
13.63933277130127,12.968667030334473,13.466667175292969,127128000,2015,3,19,12.955047743661064,13.533911164601644,0.2544155151571734,-0.025210528438961433,42.423653051594734,13.085488558983872,13.306560202441148,-0.22107164345727526,-0.24404586060008487,82237500.0,1.5458641130870954,13.380666732788086,12.982000350952148,1
13.265999794006348,13.041333198547363,13.16333293914795,64042500,2015,3,20,12.996380942208427,13.483000024159749,0.2700377698082516,0.012420115455768377,50.79499912810756,13.10392612776212,13.299061873078283,-0.19513574531616307,-0.23426383754330055,80725928.57142857,0.793332466201778,13.043333053588867,13.380666732788086,1
13.366666793823242,13.164667129516602,13.233332633972168,39474000,2015,3,23,13.077904837472099,13.443600018819174,0.2651293098721498,0.007825204316233458,50.07529485613357,13.135424751632927,13.299773377511178,-0.16434862587825094,-0.22028079521029065,77473714.28571428,0.5095147478591817,13.20533275604248,13.043333053588867,1
13.586000442504885,13.31666660308838,13.43866729736328,54748500,2015,3,24,13.202095304216657,13.408577791849773,0.18327123163784464,0.010469325694766773,49.21224892508257,13.183513244339188,13.310753123934322,-0.12723987959513394,-0.2016726120872593,73650000.0,0.7433604887983707,13.308667182922363,13.20533275604248,0
13.239333152770996,12.846667289733888,13.218000411987305,85956000,2015,3,25,13.188761847359794,13.359711106618246,0.1991692767683239,-0.036783689389238594,43.831616265165536,13.148100883825617,13.284277551865184,-0.13617666803956752,-0.18857342327772095,73867714.28571428,1.1636477564139756,13.447999954223633,13.308667182922363,0
12.986000061035156,12.646666526794434,12.928000450134276,61920000,2015,3,26,13.147618974958148,13.30995553334554,0.2671453976232071,-0.020020535165919617,46.418998837285514,13.078239246951002,13.240553306848549,-0.16231405989754677,-0.18332155060168615,72226071.42857143,0.8573081544555042,12.953332901000977,13.447999954223633,0
12.619333267211914,12.09333324432373,12.604666709899902,129073500,2015,3,27,12.99799987248012,13.270222187042236,0.38302506803928316,-0.028412417028683024,44.21942670447611,12.963638288257293,13.17335180378139,-0.209713515524097,-0.18859994358616833,80334642.85714285,1.6066978754051136,12.694000244140623,12.953332901000977,1
12.81666660308838,12.119999885559082,12.390000343322754,151342500,2015,3,30,12.949619020734515,13.240888849894207,0.39746138008074605,0.030108169094502202,50.22374288809473,12.92379656565919,13.138634417676816,-0.2148378520176255,-0.1938475252724598,83793857.14285715,1.8061288161252869,12.333333015441896,12.694000244140623,0
12.917332649230955,12.560667037963867,12.902000427246094,75399000,2015,3,31,12.860952513558525,13.206266657511394,0.400129428698131,-0.009445338842494766,45.41935980626272,12.871622817990168,13.097599809390426,-0.22597699140025718,-0.20027341849801927,85416214.28571428,0.8827246750575125,12.704667091369627,12.333333015441896,0
12.81999969482422,12.403332710266112,12.579999923706056,56919000,2015,4,1,12.746285711015974,13.168777751922608,0.36380516751480474,-0.006251070401743664,46.70204441523411,12.815373086780067,13.053777569074432,-0.2384044822943654,-0.2078996312572885,87908357.14285715,0.6474811024792864,12.584667205810549,12.704667091369627,1
12.881999969482422,12.666666984558104,12.682000160217283,75156000,2015,4,2,12.644190379551478,13.122755495707194,0.19533130215070268,0.018177920738268627,52.15692418427251,12.802751478655773,13.030040907215005,-0.2272894285592315,-0.21177759071767713,90823714.28571428,0.827493134266381,12.505999565124512,12.584667205810549,1
13.850000381469728,13.166666984558104,13.199999809265137,186837000,2015,4,6,12.7279999596732,13.091622161865235,0.38441802219571825,0.06335084074758979,56.28609238045359,12.916174322224583,13.067815652003006,-0.15164132977842293,-0.1997503385298263,105235285.71428572,1.7754216062781767,12.733332633972168,12.505999565124512,1
13.670666694641112,13.40933322906494,13.500666618347168,65218500,2015,4,7,12.85028566632952,13.082533264160157,0.4926992212251633,0.0007385693434276419,57.33975830683169,13.013685994303087,13.103533025242402,-0.08984703093931579,-0.17776967701172422,105706500.0,0.6169771962935108,13.539999961853027,12.733332633972168,1
14.0600004196167,13.724666595458984,13.880000114440918,94546500,2015,4,8,13.066190583365303,13.090444405873617,0.5555426268023032,0.0217466597645517,56.16147642419085,13.141529292824519,13.158431870386845,-0.016902577562326826,-0.14559625712184476,100774071.42857143,0.938202641410737,13.550000190734863,13.539999961853027,1
14.024666786193848,13.7413330078125,13.895333290100098,57003000,2015,4,9,13.252095222473145,13.104511070251466,0.6274795619784811,0.011653015949509626,63.41009397423967,13.27452471933221,13.221214662589635,0.05331005674257483,-0.10581499434896086,87297000.0,0.6529777655589539,13.844667434692385,13.550000190734863,1
14.109999656677246,13.93333339691162,13.989999771118164,61015500,2015,4,10,13.462857110159737,13.112755521138508,0.6135538880491169,0.0038555516327911654,62.274993247400474,13.395367134760592,13.283346940887936,0.11202019387265594,-0.062247956704637494,85242214.28571428,0.7157897118379475,14.005999565124512,13.844667434692385,0
14.199999809265137,13.936667442321776,14.029333114624023,56373000,2015,4,13,13.674190521240234,13.127066644032796,0.4660941827803398,-0.005310595640134919,59.79917610995073,13.486131182134038,13.335345941021274,0.15078524111276437,-0.019641317141157123,85164214.28571428,0.6619329547370248,14.0600004196167,14.005999565124512,0
13.965999603271484,13.699999809265137,13.904666900634766,45390000,2015,4,14,13.830952508108956,13.149577776590982,0.2124122017429677,-0.011059221524362672,55.517102460768946,13.539136622121605,13.372036355912527,0.16710026620907747,0.017706999528889798,80911928.57142857,0.5609803251683709,13.985333442687988,14.0600004196167,1
13.97266674041748,13.773332595825195,13.830666542053224,29286000,2015,4,15,13.876000131879534,13.16795555750529,0.1695335178570605,0.0017834849910409734,65.0433542836094,13.587782269217831,13.407836131641012,0.17994613757681854,0.05015482713847555,58404642.85714286,0.5014327383463888,13.830666542053224,13.985333442687988,0
13.944666862487791,13.752667427062988,13.846667289733888,24886500,2015,4,16,13.908857209341866,13.177422205607096,0.10632707733734738,-0.005437155028403029,69.2963391361432,13.617354186718348,13.435403805813618,0.18195038090473048,0.07651393789172654,52642928.571428575,0.47274155666003165,13.85533332824707,13.830666542053224,1
13.791999816894531,13.56666660308838,13.666000366210938,37048500,2015,4,17,13.9004761832101,13.191111119588216,0.11424717203773829,0.0004354513000803806,79.53371371667937,13.643299735187835,13.4613739129215,0.1819258222663347,0.09759631476664818,44428928.571428575,0.8338823642896761,13.779999732971191,13.85533332824707,0
13.856666564941406,13.59000015258789,13.785332679748535,38389500,2015,4,20,13.85457147870745,13.216422239939371,0.12845387123599622,-0.007350472676152298,72.3811967316088,13.649663873406007,13.477914114453682,0.17174975895232514,0.11242700360378358,41769857.14285714,0.9190718529082832,13.78600025177002,13.779999732971191,1
14.050000190734863,13.620667457580566,13.720000267028809,51487500,2015,4,21,13.840380941118513,13.257600021362304,0.10539443351851815,0.020168560205215513,79.33479284859203,13.697510455419566,13.513673562012235,0.18383689340733156,0.12670898156449317,40408714.28571428,1.2741682310392737,13.684666633605955,13.78600025177002,1
14.791999816894531,14.112667083740234,14.166666984558104,117945000,2015,4,22,13.93238081250872,13.322311115264892,0.3185470888355106,0.04789641514821552,86.16849289878041,13.84086769957339,13.596314967968322,0.24455273160506863,0.15027773157260826,49204714.28571428,2.39702641732935,13.96066665649414,13.684666633605955,0
14.76533317565918,14.476667404174805,14.5513334274292,66168000,2015,4,23,14.03847599029541,13.37755552927653,0.3938091373183128,-0.0038279091473923943,83.28507459287731,13.953554636032878,13.668686658234376,0.2848679777985019,0.177195780817787,52173000.0,1.2682421942383992,14.629332542419434,13.96066665649414,0
14.720000267028809,14.534000396728516,14.699999809265137,36417000,2015,4,24,14.139428411211286,13.438355541229248,0.4281180760892862,-0.0007776197845634769,75.9566573995893,14.047161657359851,13.734858037228735,0.31230362013111623,0.20421734868045285,53191714.28571428,0.6846367049647905,14.57333278656006,14.629332542419434,1
15.916666984558104,14.800000190734863,14.837332725524902,175089000,2015,4,27,14.376095226832799,13.533622233072917,0.6139044958605019,0.060065042656655354,83.29412049818139,14.260931778123224,13.860917993161552,0.40001378496167206,0.2433766359366967,74649214.28571428,2.3454901927012917,14.562000274658203,14.57333278656006,0
15.699999809265137,15.20199966430664,15.649999618530272,91281000,2015,4,28,14.601714134216309,13.610911083221435,0.6500414920545639,-0.004621129472000662,79.13149918608882,14.430839597404972,13.972356112442517,0.4584834849624553,0.2863980057418484,82396714.28571428,1.1078233008597778,15.436667442321776,14.562000274658203,1
15.664667129516602,15.175333023071287,15.33666706085205,59041500,2015,4,29,14.860571316310338,13.694733301798502,0.581125160457963,0.00854744301337429,78.88886013905886,14.594813029844849,14.08526802324412,0.5095450066007281,0.3310274059136244,85347000.0,0.6917817849485043,15.36533260345459,15.436667442321776,0
15.526000022888184,15.011333465576172,15.359333038330078,58678500,2015,4,30,15.019047464643206,13.75104440053304,0.4251407089695632,-0.027532837607318283,67.10315141731584,14.667918670610906,14.158211110027832,0.5097075605830739,0.36676343684751433,86374285.71428572,0.6793514935000496,15.49666690826416,15.36533260345459,0
15.451333045959473,14.694000244140623,15.329333305358888,79225500,2015,5,1,15.081809588841029,13.818555545806884,0.38890413631435206,-8.840630703388364e-05,68.81222256742015,14.729572323102182,14.225652317566823,0.5039200055353596,0.3941947505850834,80842928.57142857,0.9799929492905556,15.06999969482422,15.49666690826416,1
15.648667335510254,15.140666961669922,15.211999893188477,66519000,2015,5,4,15.19523824964251,13.890622234344482,0.32669846725655666,0.01982033262823535,75.41344446841771,14.827689413728065,14.310221287537459,0.5174681261906056,0.4188494257061879,80893071.42857143,0.8223077554761444,15.0686674118042,15.06999969482422,1
15.966667175292969,15.275333404541016,15.850666999816896,86953500,2015,5,5,15.333523886544365,13.964666652679444,0.19044064131702282,0.010585201507501196,76.48670442146201,14.935737155150084,14.400575246458477,0.5351619086916077,0.4421119223032719,88112571.42857143,0.9868455611976886,15.36733341217041,15.0686674118042,0
15.631333351135254,15.213333129882812,15.606666564941406,79063500,2015,5,6,15.322857175554548,14.028466669718425,0.18573354506414572,-0.01081772507834955,74.3085567512469,15.001316125956697,14.471791929342519,0.5295241966141777,0.4595943771654531,74394642.85714285,1.0627579750846117,15.529999732971191,15.36733341217041,1
15.83199977874756,14.68333339691162,14.733332633972168,141838500,2015,5,7,15.383047785077776,14.122911135355631,0.2565594807720434,0.027643952080381284,77.23725542180625,15.122139317366003,14.569190073103606,0.5529492442623969,0.4782653505848419,81617142.85714285,1.7378518168452006,15.362000465393066,15.529999732971191,0
15.894000053405762,15.579999923706056,15.732666969299316,70023000,2015,5,8,15.422666822160993,14.225577799479167,0.29548925157760364,-0.000802367109835278,79.14807901343637,15.222425602055337,14.658435265306798,0.5639903367485388,0.4954103478175813,83185928.57142857,0.8417649619655797,15.786666870117188,15.362000465393066,1
16.191999435424805,15.687333106994627,15.752667427062988,85084500,2015,5,11,15.550666809082031,14.346666685740153,0.310921163252612,0.012171892568897835,78.64762913710959,15.336821602242438,14.755291882933811,0.5815297193086266,0.5126342221157905,86958214.28571428,0.9784527051169897,15.77400016784668,15.786666870117188,1
16.42333221435547,15.879332542419434,16.007333755493164,95451000,2015,5,12,15.728857176644462,14.467044448852539,0.34428201126747854,0.021921607801995036,76.50881974082318,15.487464430319172,14.8708998904751,0.616564539844072,0.5334202856614468,89276142.85714285,1.0691658145753224,15.965999603271484,15.77400016784668,0
16.553333282470703,16.149999618530273,16.507333755493164,81603000,2015,5,13,15.8495238167899,14.587955538431803,0.34447665756826074,-0.006374116918974937,75.37160375299634,15.598931424606757,14.970240631416832,0.628690793189925,0.5524743871671425,91431000.0,0.8925091052268924,16.31599998474121,15.965999603271484,1
16.326000213623047,16.083332061767578,16.321332931518555,43438500,2015,5,14,15.955714225769043,14.713533306121827,0.34413379810511363,0.0037831669775971744,76.09268807635601,15.702685450948055,15.066765962113749,0.6359194888343058,0.5691634075005751,85214571.42857143,0.5097543679652373,16.211999893188477,16.31599998474121,1
16.626667022705078,16.166667938232422,16.261999130249023,67914000,2015,5,15,16.13104738507952,14.842066637674968,0.3012066286868249,0.019418271142708665,71.1835110811214,15.839092701658569,15.179548674591723,0.6595440270668451,0.5872395314138292,83621785.71428572,0.8121567773264827,16.273332595825195,16.211999893188477,0
16.65999984741211,16.399999618530273,16.46666717529297,50298000,2015,5,18,16.244856698172434,14.943511041005452,0.2999022536437611,-0.0003617094762363715,72.93497830886353,15.953591064752263,15.283532629197342,0.6700584355549211,0.6038033122420476,70544571.42857143,0.7129960389783966,16.589332580566406,16.273332595825195,0
16.733333587646484,16.40999984741211,16.562000274658203,55113000,2015,5,19,16.345142364501953,15.041044362386067,0.2239676102258457,-0.006472295749399448,68.60908925179467,16.033961644352424,15.371863533120008,0.6620981112324156,0.6154622720401213,68414571.42857143,0.8055740005262036,16.583332061767578,16.589332580566406,0
16.516000747680664,16.091333389282227,16.475332260131836,56334000,2015,5,20,16.39142826625279,15.122555478413899,0.15559755550618434,-0.011289082211751178,75.51597860211659,16.073352301456257,15.439873709594625,0.6334785918616319,0.6190655360044234,64307357.14285714,0.8760117427132865,16.47599983215332,16.583332061767578,1
16.441333770751953,16.157333374023438,16.20199966430664,29559000,2015,5,21,16.39980915614537,15.201511033376057,0.15240486716503732,0.005197378373454464,76.39453991275055,16.119708287999796,15.509117598809041,0.6105906891907544,0.6173705666416895,54894214.28571428,0.5384720481861867,16.290000915527344,16.47599983215332,1
16.573333740234375,16.333999633789062,16.358667373657227,33346500,2015,5,22,16.44314248221261,15.283355458577473,0.13184112977963613,0.008590523912465953,74.78415662032936,16.180573655332008,15.583652085983125,0.5969215693488827,0.6132807671831282,48000428.571428575,0.6947125472093999,16.374666213989258,16.290000915527344,0
16.799999237060547,16.433332443237305,16.511999130249023,52480500,2015,5,26,16.475142615182058,15.367088794708252,0.10895389943848341,-0.0010898750183484518,72.27515951094583,16.229305943221135,15.651332192696326,0.5779737505248086,0.6062193638514644,49292142.85714286,1.0646828674520714,16.51533317565918,16.374666213989258,0
16.633333206176758,16.3700008392334,16.567333221435547,51123000,2015,5,27,16.461714063371932,15.455911000569662,0.09775114939152554,-0.00012128073379813475,78.25799753749986,16.270233139324883,15.713850750118489,0.5563823892063944,0.5962519689224504,46893428.571428575,1.0901953974665959,16.497333526611328,16.51533317565918,1
16.786666870117188,16.336666107177734,16.468666076660156,54709500,2015,5,28,16.487428392682755,15.552844301859539,0.14656386528085721,0.016246998689338543,76.41545058355482,16.346094558958495,15.791590129142554,0.5545044298159407,0.5879024611011485,47523642.85714286,1.1512059411029998,16.495332717895508,16.497333526611328,0
16.857999801635742,16.6286678314209,16.733333587646484,56839500,2015,5,29,16.52228546142578,15.650844287872314,0.17045982620216163,-0.0025849904207780883,75.16852564167623,16.40361836732711,15.86036117982492,0.5432571875021885,0.5789734063813565,47770285.71428572,1.1898505347017871,16.76333236694336,16.495332717895508,0
16.773332595825195,16.49799919128418,16.76066780090332,37576500,2015,6,1,16.570856639317103,15.745644251505533,0.13872714803011696,-0.005382784466743784,68.67968831324926,16.438446181702414,15.917371400635416,0.5210747810669982,0.5673936813184849,45090642.85714286,0.833354718828265,16.719999313354492,16.76333236694336,0
16.626667022705078,16.420000076293945,16.594667434692383,32022000,2015,6,2,16.596856798444474,15.841377607981364,0.10988624819147878,-0.004409611340134401,58.01870665078758,16.45663405034525,15.964726654505448,0.49190739583980303,0.5522964242227485,45442500.0,0.7046707377455026,16.6299991607666,16.719999313354492,1
16.71466636657715,16.46733283996582,16.546667098999023,26722500,2015,6,3,16.608856746128627,15.929333146413168,0.10392462300235691,0.0025769365731915794,63.45534585527589,16.478587705591863,16.011734517834544,0.46685318775731943,0.5352077769296627,44496214.28571428,0.6005567086766611,16.55666732788086,16.6299991607666,0
16.6200008392334,16.380666732788086,16.5,36804000,2015,6,4,16.594190052577428,15.988177617390951,0.1269751548982321,-0.01232978096437809,53.83323089530833,16.46567677730895,16.04009986256924,0.42557691473971104,0.5132816044916724,42256714.28571428,0.8709621801438149,16.599332809448242,16.55666732788086,1
16.64666748046875,16.3786678314209,16.399999618530273,45330000,2015,6,5,16.61047581263951,16.05604429244995,0.11925888876730584,0.013093670696398219,50.67508581817619,16.48777774054297,16.082265282995966,0.4055124575470046,0.49172777510273885,41429142.85714286,1.0941573219679728,16.39466667175293,16.599332809448242,1
17.25,16.687332153320312,16.72333335876465,75255000,2015,6,8,16.656571252005442,16.140177631378172,0.2133936565765511,0.028698768522178453,62.875766923618855,16.579812002383264,16.156616035552183,0.42319596683108074,0.47802141344840726,44364214.28571428,1.6962996237314825,16.609333038330078,16.39466667175293,0
17.182666778564453,16.94266700744629,17.02666664123535,39166500,2015,6,9,16.70609528677804,16.194510968526206,0.2646408150905118,-0.00113150446221999,65.84413723945276,16.654712856903174,16.224027259345554,0.4306855975576198,0.46855425027024983,41839500.0,0.9361130032624673,17.086000442504883,16.609333038330078,0
16.933332443237305,16.566667556762695,16.793333053588867,51817500,2015,6,10,16.718000139508927,16.239444319407145,0.2625129372747419,-0.020703187995237737,60.42007432849891,16.663731360438504,16.260272138644613,0.4034592217938915,0.4555352445749782,43873928.571428575,1.1810544824049427,17.066667556762695,17.086000442504883,1
16.95800018310547,16.69533348083496,16.884000778198242,30661500,2015,6,11,16.747143064226425,16.28157768249512,0.25275987821550466,0.0028321502750325855,59.67907942186469,16.678644658971553,16.29733848399711,0.3813061749744442,0.44068943065487143,43679571.428571425,0.7019643049872939,16.713333129882812,17.066667556762695,0
16.8973331451416,16.680667877197266,16.680667877197266,21334500,2015,6,12,16.76333372933524,16.33633327484131,0.24523154645708295,-0.0028638677326909834,55.189367264351766,16.683878936854384,16.32810359371658,0.3557753431378039,0.4237066131514579,42909857.14285714,0.49719345205397364,16.76066780090332,16.713333129882812,0
16.75200080871582,16.400667190551758,16.64666748046875,32793000,2015,6,15,16.805809838431223,16.39044434229533,0.19033948246057905,-0.0012366685227346297,55.11202159790432,16.685128244326755,16.355058841250525,0.3300694030762301,0.4049791711364124,42336857.14285714,0.7745733201060879,16.71266746520996,16.76066780090332,1
16.895999908447266,16.606666564941406,16.67533302307129,29770500,2015,6,16,16.843714577811106,16.440688769022625,0.17002715180473268,0.010943373157369374,59.09817871736175,16.71428793196714,16.39354827626821,0.3207396556989295,0.38813126804891585,40114071.428571425,0.7421460584725347,16.691999435424805,16.71266746520996,1
17.624000549316406,16.801332473754883,16.81133270263672,82693500,2015,6,17,16.882952553885325,16.501710987091066,0.24873502627008712,0.028800573289696096,62.97047614393242,16.81373075397595,16.465186646546446,0.3485441074295039,0.3802138359250335,41176714.28571428,2.0082588286722385,16.874666213989258,16.691999435424805,1
17.56399917602539,17.334667205810547,17.46666717529297,41740500,2015,6,18,16.93904767717634,16.57162208557129,0.3285452125335639,0.005683373161624372,65.67713254041183,16.913054241025772,16.538827148268915,0.3742270927568576,0.37901648729139836,41544428.571428575,1.00471956012668,17.360666275024414,16.874666213989258,1
17.586666107177734,17.34000015258789,17.49333381652832,36945000,2015,6,19,17.051524026053293,16.628755442301433,0.3704873110965887,0.0023674530537807215,68.85105764410199,17.00345629194819,16.6100745870654,0.39338170488278834,0.3818895308096764,39419785.71428572,0.9372197065650497,17.459333419799805,17.360666275024414,0
17.626667022705078,17.04599952697754,17.476667404174805,68416500,2015,6,22,17.131333214896067,16.680266507466634,0.35732860056987925,-0.010361630404811084,65.77488081730687,17.05205257361812,16.662612182305203,0.38944039131291674,0.38339970291032455,44813357.14285714,1.5266988318215073,17.500667572021484,17.459333419799805,1
17.866666793823242,17.238000869750977,17.35466766357422,58062000,2015,6,23,17.293047496250697,16.742888768513996,0.3908551543997825,0.030332307745169373,71.47121885769909,17.1739933214757,16.75017183063018,0.4238214908455191,0.3914840604973635,50060142.85714286,1.1598448723107349,17.319332122802734,17.500667572021484,0
17.823333740234375,17.58133316040039,17.798667907714844,36184500,2015,6,24,17.43390464782715,16.788288752237957,0.30677098442655043,-0.009339929636816735,72.42012425042552,17.25153273301174,16.81889980587683,0.43263292713491097,0.399713833824873,50544642.85714286,0.7158918918918918,17.844667434692383,17.319332122802734,1
18.0939998626709,17.683332443237305,17.76333236694336,42738000,2015,6,25,17.583142689296178,16.845199839274088,0.2351025478726519,0.013651601690611415,72.67472609754117,17.354271159359545,16.90041333909132,0.45385782026822596,0.4105426311135436,52397142.85714286,0.8156551611320138,17.67799949645996,17.844667434692383,0
17.94066619873047,17.733333587646484,17.926000595092773,57576000,2015,6,26,17.646761757986887,16.89628874460856,0.22489888987413187,-0.006324607704336294,64.25547599068585,17.423767866513366,16.967493814407472,0.45627405210589345,0.4196889153120136,48808928.571428575,1.1796202392712105,17.91933250427246,17.67799949645996,0
17.729999542236328,17.3799991607666,17.463333129882812,52183500,2015,6,29,17.647999899727957,16.925577672322593,0.22371580554463708,-0.018982328906347767,57.05575824234783,17.430572873509355,17.004568377191163,0.4260044963181926,0.42095203151324945,50300785.71428572,1.0374291228055228,17.805999755859375,17.91933250427246,1
